usedcarskuid,loc,myear,body,transmission,fuel,km,ip,images,imgcount,threesixty,dvn,oem,model,variant,city,listed_price,discountvalue,utype,cartype,top_features,comfort_features,interior_features,exterior_features,safety_features,color,engine type,no of cylinder,valves per cylinder,valve configuration,turbo charger,super charger,length,width,height,wheel base,front tread,rear tread,kerb weight,gross weight,gear box,drive type,seats,steering type,turning radius,front brake type,rear brake type,top speed,acceleration,tyre type,doors,cargo volume,model_type_new,state,exterior_color,owner_type,fuel suppy system,compression ratio,alloy wheel size,ground clearance unladen,max power delivered,max power at,max torque delivered,max torque at,bore,stroke
02af1888-19e3-4f09-afc5-4ae29bcd1417,ghaziabad,2011,hatchback,manual,cng,157612.0,0,[{'img': 'https://images10.gaadi.com/usedcar_image/original/vcc_1711390_94_1678709248.jpg?imwidth=640'}],21,False,maruti wagon r lxi cng,maruti,maruti wagon r,lxi cng,ghaziabad,140974.0,0,dealer,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'manually adjustable exterior rear view mirror', 'centeral locking', 'child safety locks']","['power steering', 'power windows front', 'low fuel warning light', 'rear seat headrest', 'cup holders front']","['air conditioner', 'heater', 'electronic multi tripmeter', 'fabric upholstery', 'glove compartment']","['adjustable head lights', 'manually adjustable exterior rear view mirror', 'integrated antenna', 'tinted glass']","['centeral locking', 'child safety locks', 'day night rear view mirror', 'passenger side rear view mirror', 'halogen headlamps', 'rear seat belts', 'seat belt warning', 'side impact beams', 'adjustable seats', 'centrally mounted fuel tank', 'engine immobilizer']",grey,k series petrol engine,3.0,4.0,,False,False,3595.0,1475.0,1700.0,2400.0,1295.0,1290.0,960.0,1350.0,5 speed,fwd,5.0,power,4.6,ventilated disc,drum,,,tubeless radial,4.0,,used,uttar pradesh,grey,first,Multi-Point Fuel Injection,,13.0,,58.2,6200.0,77.0,3500.0,,
928c1bd3-841a-4c4d-a446-519c62acbc95,,2015,hatchback,manual,cng,73000.0,0,[{'img': 'https://stimg2.cardekho.com/images/usedcarimages/large/3-2023/3639727/2.jpg'}],7,False,maruti wagon r lxi cng,maruti,maruti wagon r,lxi cng,aurangabad,310000.0,0,individual,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'manually adjustable exterior rear view mirror', 'centeral locking', 'child safety locks', 'number of speaker']","['power steering', 'power windows front', 'remote trunk opener', 'remote fuel lid opener', 'low fuel warning light', 'accessory power outlet', 'rear seat headrest', 'cup holders front']","['air conditioner', 'heater', 'digital odometer', 'electronic multi tripmeter', 'fabric upholstery', 'glove compartment', 'dual tone dashboard']","['adjustable head lights', 'manually adjustable exterior rear view mirror', 'power antenna', 'chrome grille', 'chrome garnish', 'roof rail']","['centeral locking', 'child safety locks', 'day night rear view mirror', 'passenger side rear view mirror', 'halogen headlamps', 'rear seat belts', 'seat belt warning', 'side impact beams', 'front impact beams', 'adjustable seats', 'centrally mounted fuel tank', 'engine immobilizer', 'engine check warning', 'anti theft device']",brown,k10b engine,3.0,4.0,dohc,False,False,3599.0,1495.0,1700.0,2400.0,1295.0,1290.0,960.0,1350.0,5 speed,fwd,5.0,power,4.6,ventilated disc,drum,137.0,15.9,tubeless,5.0,180.0,used,maharashtra,brown,second,,,,,58.16,6200.0,77.0,3500.0,69.0,
6bd5b3f3-6dca-481a-87f5-30f854c2c2f7,,2020,minivans,manual,cng,30000.0,0,[{'img': 'https://stimg2.cardekho.com/images/usedcarimages/large/3-2023/3640446/img-20230305-wa0002.jpg'}],3,False,maruti eeco cng 5 seater ac,maruti,maruti eeco,cng 5 seater ac,rajkot,500000.0,0,individual,partner,"['accessory power outlet', 'rear seat headrest', 'air conditioner', 'heater', 'adjustable head lights', 'manually adjustable exterior rear view mirror', 'anti lock braking system', 'child safety locks']","['accessory power outlet', 'rear seat headrest']","['air conditioner', 'heater', 'digital odometer', 'electronic multi tripmeter', 'fabric upholstery', 'glove compartment']","['adjustable head lights', 'manually adjustable exterior rear view mirror', 'halogen headlamps']","['anti lock braking system', 'child safety locks', 'driver air bag', 'passenger air bag', 'passenger side rear view mirror', 'halogen headlamps', 'rear seat belts', 'seat belt warning', 'side impact beams', 'adjustable seats', 'crash sensor', 'ebd', 'speed alert']",white,g12b,4.0,4.0,,True,True,3675.0,1475.0,1825.0,2350.0,1280.0,1290.0,1050.0,,5 speed,,5.0,manual,4.5,disc,drum,,,tubeless,5.0,,used,gujarat,white,first,,,,,61.68,6000.0,85.0,3000.0,,
86fe97b0-76f6-480b-a646-07164a1b115b,ghaziabad,2017,hatchback,manual,cng,77304.0,0,[{'img': 'https://images10.gaadi.com/usedcar_image/original/vcc_1711289_94_1678702299.jpg?imwidth=640'}],20,False,maruti wagon r lxi cng,maruti,maruti wagon r,lxi cng,ghaziabad,317736.0,0,dealer,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'manually adjustable exterior rear view mirror', 'centeral locking', 'child safety locks', 'number of speaker']","['power steering', 'power windows front', 'remote trunk opener', 'remote fuel lid opener', 'low fuel warning light', 'accessory power outlet', 'rear seat headrest', 'cup holders front']","['air conditioner', 'heater', 'digital odometer', 'electronic multi tripmeter', 'fabric upholstery', 'glove compartment', 'dual tone dashboard']","['adjustable head lights', 'manually adjustable exterior rear view mirror', 'power antenna', 'chrome grille', 'chrome garnish', 'roof rail']","['centeral locking', 'child safety locks', 'day night rear view mirror', 'passenger side rear view mirror', 'halogen headlamps', 'rear seat belts', 'seat belt warning', 'side impact beams', 'front impact beams', 'adjustable seats', 'centrally mounted fuel tank', 'engine immobilizer', 'engine check warning', 'anti theft device']",white,k10b engine,3.0,4.0,dohc,False,False,3599.0,1495.0,1700.0,2400.0,1295.0,1290.0,960.0,1350.0,5 speed,fwd,5.0,power,4.6,ventilated disc,drum,137.0,15.9,tubeless,5.0,180.0,used,uttar pradesh,white,first,,,,,58.16,6200.0,77.0,3500.0,69.0,
c9d2624a-f8bd-446a-b3eb-6c500c0be2ee,gujranwala colony,2021,hatchback,manual,cng,25000.0,0,[{'img': 'https://images10.gaadi.com/usedcar_image/original/used_car_2724980_1678794690.jpg?imwidth=640'}],15,False,hyundai grand i10 nios sportz cng,hyundai,hyundai grand i10 nios,sportz cng,new delhi,725000.0,0,dealer,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'fog lights front', 'anti lock braking system', 'centeral locking', 'radio']","['power steering', 'power windows front', 'power windows rear', 'air quality control', 'low fuel warning light', 'accessory power outlet', 'vanity mirror', 'seat lumbar support', 'multifunction steering wheel', 'rear acvents', 'navigation system', 'voice control', 'tailgate ajar', 'gear shift indicator', 'battery saver']","['air conditioner', 'heater', 'adjustable steering', 'digital odometer', 'tachometer', 'electronic multi tripmeter', 'fabric upholstery', 'glove compartment', 'digital clock', 'height adjustable driver seat', 'dual tone dashboard']","['adjustable head lights', 'fog lights front', 'power adjustable exterior rear view mirror', 'electric folding rear view mirror', 'rear window defogger', 'alloy wheels', 'integrated antenna', 'rear spoiler', 'outside rear view mirror turn indicators', 'roof rail', 'leddrls', 'halogen headlamps']","['anti lock braking system', 'centeral locking', 'power door locks', 'child safety locks', 'driver air bag', 'passenger air bag', 'day night rear view mirror', 'passenger side rear view mirror', 'halogen headlamps', 'rear seat belts', 'seat belt warning', 'door ajar warning', 'adjustable seats', 'keyless entry', 'engine immobilizer', 'engine check warning', 'crash sensor', 'ebd', 'rear camera', 'speed sensing auto door lock', 'pretensioners and force limiter seatbelts', 'impact sensing auto door lock', 'speed alert', 'no of airbags']",silver,1.2 kappa petrol,4.0,4.0,,False,False,3805.0,1680.0,1520.0,2450.0,,,,,5 speed,,5.0,power,,disc,drum,,,tubeless radial,5.0,,used,delhi,silver,first,,,13.0,,68.05,6000.0,95.2,4000.0,,
4d49195e-9be7-4ab5-95dc-8c5914a56f68,pune city,2019,hatchback,manual,cng,37334.0,0,[{'img': 'https://images10.gaadi.com/usedcar_image/original/vcc_1711081_94_1678689413.jpg?imwidth=640'}],20,False,maruti celerio vxi cng optional bsiv,maruti,maruti celerio,vxi cng optional bsiv,pune,450000.0,0,dealer,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'manually adjustable exterior rear view mirror', 'anti lock braking system', 'centeral locking']","['power steering', 'power windows front', 'power windows rear', 'remote trunk opener', 'remote fuel lid opener', 'low fuel warning light', 'accessory power outlet', 'vanity mirror', 'rear seat headrest', 'cup holders front']","['air conditioner', 'heater', 'digital odometer', 'electronic multi tripmeter', 'fabric upholstery', 'glove compartment', 'digital clock']","['adjustable head lights', 'manually adjustable exterior rear view mirror', 'wheel covers', 'power antenna', 'chrome grille', 'halogen headlamps']","['anti lock braking system', 'centeral locking', 'child safety locks', 'driver air bag', 'passenger air bag', 'passenger side rear view mirror', 'halogen headlamps', 'rear seat belts', 'seat belt warning', 'door ajar warning', 'side impact beams', 'front impact beams', 'adjustable seats', 'centrally mounted fuel tank', 'engine immobilizer', 'engine check warning', 'crash sensor', 'anti theft device', 'pretensioners and force limiter seatbelts', 'no of airbags']",arctic white,k10b engine,3.0,4.0,dohc,False,False,3695.0,1600.0,1560.0,2425.0,1420.0,1410.0,925.0,1350.0,5 speed,fwd,5.0,power,4.7,ventilated disc,drum,150.0,15.05,tubeless radial,5.0,235.0,used,maharashtra,arctic white,first,Gasoline Port Injection,11.0,,,58.33,6000.0,78.0,3500.0,73.0,
ee9327f6-2a49-4d5f-855d-34267693d92e,chembur,2013,sedan,manual,cng,46483.0,0,[{'img': 'https://images10.gaadi.com/usedcar_image/original/used_car_2724584_1678776206.jpg?imwidth=640'}],14,False,honda city cng,honda,honda city,cng,mumbai,395000.0,0,dealer,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'fog lights front', 'anti lock braking system', 'brake assist', 'cd player']","['power steering', 'power windows front', 'power windows rear', 'remote fuel lid opener', 'low fuel warning light', 'accessory power outlet', 'vanity mirror', 'rear seat headrest', 'rear seat centre arm rest', 'cup holders front', 'cup holders rear', 'seat lumbar support', 'multifunction steering wheel', 'cruise control', 'navigation system', 'smart access card entry', 'engine start stop button']","['air conditioner', 'heater', 'adjustable steering', 'electronic multi tripmeter', 'leather seats', 'leather steering wheel', 'glove compartment']","['adjustable head lights', 'fog lights front', 'power adjustable exterior rear view mirror', 'rear window defogger', 'alloy wheels', 'integrated antenna', 'tinted glass', 'sun roof', 'outside rear view mirror turn indicators', 'chrome grille']","['anti lock braking system', 'brake assist', 'power door locks', 'child safety locks', 'anti theft alarm', 'driver air bag', 'passenger air bag', 'day night rear view mirror', 'passenger side rear view mirror', 'halogen headlamps', 'rear seat belts', 'seat belt warning', 'side impact beams', 'front impact beams', 'adjustable seats', 'keyless entry', 'centrally mounted fuel tank', 'engine immobilizer']",maroon,sohc i-vtec,4.0,4.0,sohc,False,False,4440.0,1695.0,1485.0,2550.0,,,1095.0,,5 speed,fwd,5.0,power,5.3,disc,drum,,,tubeless radial,4.0,506.0,used,maharashtra,maroon,second,Electronic Fuel Injection,,15.0,,116.3,6600.0,146.0,4800.0,,
06ad44a9-f705-46dd-b385-fecef292eb4f,,2014,hatchback,manual,cng,90000.0,0,[{'img': 'https://stimg2.cardekho.com/images/usedcarimages/large/3-2023/3648607/img-20210501-wa0009.jpg'}],2,False,maruti celerio green vxi,maruti,maruti celerio,green vxi,navsari,350000.0,0,individual,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'manually adjustable exterior rear view mirror', 'centeral locking', 'child safety locks']","['power steering', 'power windows front', 'power windows rear', 'remote trunk opener', 'remote fuel lid opener', 'low fuel warning light', 'accessory power outlet', 'vanity mirror', 'rear seat headrest', 'cup holders front']","['air conditioner', 'heater', 'digital odometer', 'electronic multi tripmeter', 'fabric upholstery', 'glove compartment', 'digital clock']","['adjustable head lights', 'manually adjustable exterior rear view mirror', 'wheel covers', 'power antenna', 'chrome grille']","['centeral locking', 'child safety locks', 'day night rear view mirror', 'passenger side rear view mirror', 'halogen headlamps', 'rear seat belts', 'door ajar warning', 'side impact beams', 'front impact beams', 'adjustable seats', 'centrally mounted fuel tank', 'engine immobilizer', 'anti theft device']",gray,k10b engine,3.0,4.0,dohc,False,False,3600.0,1600.0,1560.0,2425.0,1420.0,1410.0,915.0,1350.0,5 speed,fwd,5.0,power,4.7,ventilated disc,drum,150.0,15.05,tubeless radial,5.0,235.0,used,gujarat,gray,third,Gasoline Port Injection,11.0,,,58.2,6000.0,78.0,3500.0,73.0,
e86d5988-1f10-4e75-8bd0-cae8dc084dc9,ghaziabad,2018,hatchback,manual,cng,77452.0,0,[{'img': 'https://images10.gaadi.com/usedcar_image/original/vcc_1710941_94_1678632152.jpg?imwidth=640'}],23,False,maruti wagon r lxi cng,maruti,maruti wagon r,lxi cng,ghaziabad,366738.0,0,dealer,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'manually adjustable exterior rear view mirror', 'centeral locking', 'child safety locks', 'number of speaker']","['power steering', 'power windows front', 'remote trunk opener', 'remote fuel lid opener', 'low fuel warning light', 'accessory power outlet', 'rear seat headrest', 'cup holders front']","['air conditioner', 'heater', 'digital odometer', 'electronic multi tripmeter', 'fabric upholstery', 'glove compartment', 'dual tone dashboard']","['adjustable head lights', 'manually adjustable exterior rear view mirror', 'power antenna', 'chrome grille', 'chrome garnish', 'roof rail']","['centeral locking', 'child safety locks', 'day night rear view mirror', 'passenger side rear view mirror', 'halogen headlamps', 'rear seat belts', 'seat belt warning', 'side impact beams', 'front impact beams', 'adjustable seats', 'centrally mounted fuel tank', 'engine immobilizer', 'engine check warning', 'anti theft device']",white,k10b engine,3.0,4.0,dohc,False,False,3599.0,1495.0,1700.0,2400.0,1295.0,1290.0,960.0,1350.0,5 speed,fwd,5.0,power,4.6,ventilated disc,drum,137.0,15.9,tubeless,5.0,180.0,used,uttar pradesh,white,first,,,,,58.16,6200.0,77.0,3500.0,69.0,
f64315ce-d2b3-467b-85f6-0f1be1b589b4,pune city,2021,minivans,manual,cng,31431.0,0,[{'img': 'https://images10.gaadi.com/usedcar_image/original/vcc_1710908_94_1678627610.jpg?imwidth=640'}],22,False,maruti eeco cng 5 seater ac,maruti,maruti eeco,cng 5 seater ac,pune,606845.0,0,dealer,partner,"['accessory power outlet', 'rear seat headrest', 'air conditioner', 'heater', 'adjustable head lights', 'manually adjustable exterior rear view mirror', 'anti lock braking system', 'child safety locks']","['accessory power outlet', 'rear seat headrest']","['air conditioner', 'heater', 'digital odometer', 'electronic multi tripmeter', 'fabric upholstery', 'glove compartment']","['adjustable head lights', 'manually adjustable exterior rear view mirror', 'halogen headlamps']","['anti lock braking system', 'child safety locks', 'driver air bag', 'passenger air bag', 'passenger side rear view mirror', 'halogen headlamps', 'rear seat belts', 'seat belt warning', 'side impact beams', 'adjustable seats', 'crash sensor', 'ebd', 'speed alert']",metallic glistening grey,g12b,4.0,4.0,,True,True,3675.0,1475.0,1825.0,2350.0,1280.0,1290.0,1050.0,,5 speed,,5.0,manual,4.5,disc,drum,,,tubeless,5.0,,used,maharashtra,metallic glistening grey,first,,,,,61.68,6000.0,85.0,3000.0,,
8cf665e0-9a03-4bdc-a163-9689be5a4e90,gurgaon,2011,hatchback,manual,cng,167611.0,0,[{'img': 'https://images10.gaadi.com/usedcar_image/original/zz1_crop_img_6412ca2de5196_1678953005.jpg?imwidth=640'}],19,False,maruti wagon r lxi cng,maruti,maruti wagon r,lxi cng,gurgaon,140974.0,0,dealer,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'manually adjustable exterior rear view mirror', 'centeral locking', 'child safety locks']","['power steering', 'power windows front', 'low fuel warning light', 'rear seat headrest', 'cup holders front']","['air conditioner', 'heater', 'electronic multi tripmeter', 'fabric upholstery', 'glove compartment']","['adjustable head lights', 'manually adjustable exterior rear view mirror', 'integrated antenna', 'tinted glass']","['centeral locking', 'child safety locks', 'day night rear view mirror', 'passenger side rear view mirror', 'halogen headlamps', 'rear seat belts', 'seat belt warning', 'side impact beams', 'adjustable seats', 'centrally mounted fuel tank', 'engine immobilizer']",silky silver,k series petrol engine,3.0,4.0,,False,False,3595.0,1475.0,1700.0,2400.0,1295.0,1290.0,960.0,1350.0,5 speed,fwd,5.0,power,4.6,ventilated disc,drum,,,tubeless radial,4.0,,used,haryana,silky silver,first,Multi-Point Fuel Injection,,13.0,,58.2,6200.0,77.0,3500.0,,
4cfd3980-9ebd-41a9-8b33-948cdfd31bd5,,2021,minivans,manual,cng,12500.0,0,[{'img': 'https://stimg2.cardekho.com/images/usedcarimages/large/3-2023/3636307/d47a84dd-2fe5-488a-8088-ac218ef36100.jpg'}],2,False,maruti eeco cng 5 seater ac,maruti,maruti eeco,cng 5 seater ac,ranga reddy,550000.0,0,individual,partner,"['accessory power outlet', 'rear seat headrest', 'air conditioner', 'heater', 'adjustable head lights', 'manually adjustable exterior rear view mirror', 'anti lock braking system', 'child safety locks']","['accessory power outlet', 'rear seat headrest']","['air conditioner', 'heater', 'digital odometer', 'electronic multi tripmeter', 'fabric upholstery', 'glove compartment']","['adjustable head lights', 'manually adjustable exterior rear view mirror', 'halogen headlamps']","['anti lock braking system', 'child safety locks', 'driver air bag', 'passenger air bag', 'passenger side rear view mirror', 'halogen headlamps', 'rear seat belts', 'seat belt warning', 'side impact beams', 'adjustable seats', 'crash sensor', 'ebd', 'speed alert']",white,g12b,4.0,4.0,,True,True,3675.0,1475.0,1825.0,2350.0,1280.0,1290.0,1050.0,,5 speed,,5.0,manual,4.5,disc,drum,,,tubeless,5.0,,used,telangana,white,second,,,,,61.68,6000.0,85.0,3000.0,,
9c25180b-9f06-416e-b01b-5532abc2b749,,2021,hatchback,manual,cng,15000.0,0,[{'img': 'https://stimg2.cardekho.com/images/usedcarimages/large/3-2023/3636332/5ff8b811-7ebc-455e-9ae1-d94fa9aa2251.jpg'}],4,False,maruti alto 800 lxi s-cng,maruti,maruti alto 800,lxi s-cng,bathinda,400000.0,0,individual,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'manually adjustable exterior rear view mirror', 'anti lock braking system', 'child safety locks']","['power steering', 'power windows front', 'remote trunk opener', 'remote fuel lid opener', 'rear seat headrest']","['air conditioner', 'heater', 'fabric upholstery', 'glove compartment', 'digital clock', 'dual tone dashboard']","['adjustable head lights', 'manually adjustable exterior rear view mirror', 'wheel covers', 'halogen headlamps']","['anti lock braking system', 'child safety locks', 'driver air bag', 'passenger side rear view mirror', 'halogen headlamps', 'rear seat belts', 'seat belt warning', 'adjustable seats', 'engine immobilizer', 'crash sensor', 'ebd', 'speed alert', 'no of airbags']",white,f8d petrol engine,3.0,4.0,,True,True,3445.0,1515.0,1475.0,2360.0,1295.0,1290.0,845.0,1185.0,5 speed,,4.0,,4.6,disc,drum,,,tubeless,5.0,,used,punjab,white,first,,,,,40.36,6000.0,60.0,3500.0,,
a3014d97-d091-44db-909e-c8bf6343abf8,,2022,hatchback,manual,cng,35000.0,0,[{'img': 'https://stimg2.cardekho.com/images/usedcarimages/large/3-2023/3636372/4af9139a-2cc4-442b-b53c-88b8deb8c0b5.jpg'}],4,False,hyundai santro sportz cng,hyundai,hyundai santro,sportz cng,chandigarh,560000.0,0,individual,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'power adjustable exterior rear view mirror', 'anti lock braking system', 'centeral locking', 'radio']","['power steering', 'power windows front', 'power windows rear', 'remote trunk opener', 'remote fuel lid opener', 'low fuel warning light', 'accessory power outlet', 'multifunction steering wheel', 'rear acvents', 'navigation system', 'gear shift indicator']","['air conditioner', 'heater', 'digital odometer', 'tachometer', 'electronic multi tripmeter', 'fabric upholstery', 'glove compartment', 'digital clock', 'dual tone dashboard']","['adjustable head lights', 'power adjustable exterior rear view mirror', 'power antenna', 'outside rear view mirror turn indicators', 'halogen headlamps']","['anti lock braking system', 'centeral locking', 'power door locks', 'child safety locks', 'driver air bag', 'passenger air bag', 'day night rear view mirror', 'passenger side rear view mirror', 'halogen headlamps', 'seat belt warning', 'door ajar warning', 'adjustable seats', 'engine immobilizer', 'engine check warning', 'crash sensor', 'ebd', 'speed sensing auto door lock', 'pretensioners and force limiter seatbelts', 'impact sensing auto door lock', 'speed alert', 'no of airbags']",white,1.1 l bi-fuel,4.0,3.0,sohc,False,False,3610.0,1645.0,1560.0,2400.0,1476.0,1494.0,,,5 speed,fwd,5.0,power,,disc,drum,,,tubeless radial,5.0,235.0,used,chandigarh,white,first,Multi-Point Fuel Injection,,,,59.17,5500.0,85.3,4500.0,,
d41ba061-e96e-4327-b574-ce633d46983c,,2013,hatchback,manual,cng,60000.0,0,[{'img': 'https://stimg2.cardekho.com/images/usedcarimages/large/3-2023/3636859/img-20230209-wa0004.jpg'}],4,False,maruti wagon r lxi cng,maruti,maruti wagon r,lxi cng,behror,230000.0,0,individual,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'manually adjustable exterior rear view mirror', 'centeral locking', 'child safety locks', 'number of speaker']","['power steering', 'power windows front', 'remote trunk opener', 'remote fuel lid opener', 'low fuel warning light', 'accessory power outlet', 'rear seat headrest', 'cup holders front']","['air conditioner', 'heater', 'digital odometer', 'electronic multi tripmeter', 'fabric upholstery', 'glove compartment', 'dual tone dashboard']","['adjustable head lights', 'manually adjustable exterior rear view mirror', 'power antenna', 'chrome grille', 'chrome garnish', 'roof rail']","['centeral locking', 'child safety locks', 'day night rear view mirror', 'passenger side rear view mirror', 'halogen headlamps', 'rear seat belts', 'seat belt warning', 'side impact beams', 'front impact beams', 'adjustable seats', 'centrally mounted fuel tank', 'engine immobilizer', 'engine check warning', 'anti theft device']",white,k10b engine,3.0,4.0,dohc,False,False,3599.0,1495.0,1700.0,2400.0,1295.0,1290.0,960.0,1350.0,5 speed,fwd,5.0,power,4.6,ventilated disc,drum,137.0,15.9,tubeless,5.0,180.0,used,rajasthan,white,third,,,,,58.16,6200.0,77.0,3500.0,69.0,
d4f45bcd-ecee-44cb-95fd-21991e44af43,,2022,hatchback,manual,cng,10000.0,0,[{'img': 'https://stimg2.cardekho.com/images/usedcarimages/large/3-2023/3636781/img-20230212-wa00100.jpg'}],2,False,tata tiago xz plus cng,tata,tata tiago,xz plus cng,agra,740000.0,0,individual,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'fog lights front', 'anti lock braking system', 'centeral locking', 'radio']","['power steering', 'power windows front', 'power windows rear', 'low fuel warning light', 'accessory power outlet', 'vanity mirror', 'multifunction steering wheel', 'glove box cooling', 'voice control', 'adjustable headrest']","['air conditioner', 'heater', 'adjustable steering', 'digital odometer', 'tachometer', 'electronic multi tripmeter', 'fabric upholstery', 'glove compartment', 'digital clock', 'height adjustable driver seat', 'dual tone dashboard']","['adjustable head lights', 'fog lights front', 'power adjustable exterior rear view mirror', 'electric folding rear view mirror', 'rear window wiper', 'rear window washer', 'rear window defogger', 'wheel covers', 'power antenna', 'rear spoiler', 'outside rear view mirror turn indicators', 'chrome grille', 'chrome garnish', 'leddrls', 'projector headlamps', 'halogen headlamps']","['anti lock braking system', 'centeral locking', 'power door locks', 'driver air bag', 'passenger air bag', 'day night rear view mirror', 'passenger side rear view mirror', 'halogen headlamps', 'rear seat belts', 'seat belt warning', 'door ajar warning', 'adjustable seats', 'keyless entry', 'engine immobilizer', 'engine check warning', 'crash sensor', 'ebd', 'follow me home headlamps', 'rear camera', 'speed sensing auto door lock', 'pretensioners and force limiter seatbelts', 'no of airbags']",midnight plum,1.2 l i-cng,3.0,4.0,,True,True,3765.0,1677.0,1535.0,2400.0,,,,,5 speed,,5.0,power,,disc,drum,,,tubeless radial,5.0,,used,uttar pradesh,midnight plum,first,,,,,72.0,6000.0,95.0,3500.0,,
391963ef-eb7b-4fa1-9d3e-d6baab56943d,,2015,minivans,manual,cng,135000.0,0,[{'img': 'https://stimg2.cardekho.com/images/usedcarimages/large/3-2023/3636302/img-20230304-wa00321.jpg'}],5,False,maruti eeco cng htr 5-str,maruti,maruti eeco,cng htr 5-str,porbandar,315000.0,0,individual,partner,"['low fuel warning light', 'accessory power outlet', 'heater', 'digital odometer', 'adjustable head lights', 'manually adjustable exterior rear view mirror', 'anti lock braking system', 'child safety locks']","['low fuel warning light', 'accessory power outlet', 'rear seat headrest']","['heater', 'digital odometer', 'electronic multi tripmeter', 'fabric upholstery', 'glove compartment']","['adjustable head lights', 'manually adjustable exterior rear view mirror', 'wheel covers']","['anti lock braking system', 'child safety locks', 'driver air bag', 'passenger side rear view mirror', 'halogen headlamps', 'rear seat belts', 'side impact beams', 'front impact beams', 'adjustable seats', 'centrally mounted fuel tank', 'engine immobilizer', 'ebd']",white,in-line engine,4.0,4.0,dohc,False,False,3675.0,1475.0,1800.0,2350.0,1280.0,1290.0,1040.0,1510.0,5 speed,rwd,5.0,manual,4.5,ventilated disc,drum,145.0,15.7,tubeless,5.0,275.0,used,gujarat,white,third,Multi-Point Fuel Injection,9.9,,,63.0,6000.0,83.0,3000.0,,
050d0b2c-9105-419a-bc03-6a8be5624559,,2021,minivans,manual,cng,50000.0,0,[{'img': 'https://stimg2.cardekho.com/images/usedcarimages/large/3-2023/3636737/img20220828184809.jpg'}],4,False,maruti eeco cng 5 seater ac,maruti,maruti eeco,cng 5 seater ac,amreli,570000.0,0,individual,partner,"['accessory power outlet', 'rear seat headrest', 'air conditioner', 'heater', 'adjustable head lights', 'manually adjustable exterior rear view mirror', 'anti lock braking system', 'child safety locks']","['accessory power outlet', 'rear seat headrest']","['air conditioner', 'heater', 'digital odometer', 'electronic multi tripmeter', 'fabric upholstery', 'glove compartment']","['adjustable head lights', 'manually adjustable exterior rear view mirror', 'halogen headlamps']","['anti lock braking system', 'child safety locks', 'driver air bag', 'passenger air bag', 'passenger side rear view mirror', 'halogen headlamps', 'rear seat belts', 'seat belt warning', 'side impact beams', 'adjustable seats', 'crash sensor', 'ebd', 'speed alert']",gray,g12b,4.0,4.0,,True,True,3675.0,1475.0,1825.0,2350.0,1280.0,1290.0,1050.0,,5 speed,,5.0,manual,4.5,disc,drum,,,tubeless,5.0,,used,gujarat,gray,first,,,,,61.68,6000.0,85.0,3000.0,,
d3ad3c1d-20fe-40df-83f6-a046117d1271,,2013,hatchback,manual,cng,70000.0,0,[{'img': 'https://stimg2.cardekho.com/images/usedcarimages/large/3-2023/3637399/7ad70099-236b-4a8a-8679-f644d7ffd592.jpg'}],2,False,maruti wagon r lxi cng,maruti,maruti wagon r,lxi cng,mumbai,245000.0,0,individual,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'manually adjustable exterior rear view mirror', 'centeral locking', 'child safety locks', 'number of speaker']","['power steering', 'power windows front', 'remote trunk opener', 'remote fuel lid opener', 'low fuel warning light', 'accessory power outlet', 'rear seat headrest', 'cup holders front']","['air conditioner', 'heater', 'digital odometer', 'electronic multi tripmeter', 'fabric upholstery', 'glove compartment', 'dual tone dashboard']","['adjustable head lights', 'manually adjustable exterior rear view mirror', 'power antenna', 'chrome grille', 'chrome garnish', 'roof rail']","['centeral locking', 'child safety locks', 'day night rear view mirror', 'passenger side rear view mirror', 'halogen headlamps', 'rear seat belts', 'seat belt warning', 'side impact beams', 'front impact beams', 'adjustable seats', 'centrally mounted fuel tank', 'engine immobilizer', 'engine check warning', 'anti theft device']",silver,k10b engine,3.0,4.0,dohc,False,False,3599.0,1495.0,1700.0,2400.0,1295.0,1290.0,960.0,1350.0,5 speed,fwd,5.0,power,4.6,ventilated disc,drum,137.0,15.9,tubeless,5.0,180.0,used,maharashtra,silver,third,,,,,58.16,6200.0,77.0,3500.0,69.0,
